"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 24 14:54:55 GMT 2023","Wed May 24 14:54:55 GMT 2023","420","tests.integration.dbapi.async","test_errors_async","","","","test_sql_error","Connection properly reacts to SQL execution error."
"passed","Wed May 24 14:55:13 GMT 2023","Wed May 24 14:55:15 GMT 2023","1207","tests.integration.dbapi.sync","test_system_engine","","","","test_alter_engine",""
"passed","Wed May 24 14:55:17 GMT 2023","Wed May 24 14:55:17 GMT 2023","102","tests.integration.utils","test_usage_tracker","","","","test_usage_detection[establish_connection-source_firebolt/source.py-AirbyteSource/]",""
"passed","Wed May 24 14:55:12 GMT 2023","Wed May 24 14:55:16 GMT 2023","4066","tests.integration.dbapi.sync","test_queries","","","","test_anyio_backend_import_issue[2]",""
"passed","Wed May 24 14:55:17 GMT 2023","Wed May 24 14:55:17 GMT 2023","98","tests.integration.utils","test_usage_tracker","","","","test_usage_detection[establish_async_connection-destination_firebolt/destination.py-AirbyteDestination/]",""
"passed","Wed May 24 14:54:54 GMT 2023","Wed May 24 14:54:55 GMT 2023","674","tests.integration.dbapi.async","test_errors_async","","","","test_engine_url_not_exists","Connection properly reacts to invalid engine url error."
"skipped","Wed May 24 14:54:54 GMT 2023","Wed May 24 14:54:54 GMT 2023","0","tests.integration.dbapi.async","test_auth_async","","","","test_refresh_token","Auth refreshes token on expiration/invalidation"
"broken","Wed May 24 14:54:57 GMT 2023","Wed May 24 14:54:57 GMT 2023","473","tests.integration.dbapi.sync","test_queries","","","","test_connect_engine_name","Connecting with engine name is handled properly."
"skipped","Wed May 24 14:54:55 GMT 2023","Wed May 24 14:54:55 GMT 2023","0","tests.integration.dbapi.async","test_queries_async","","","","test_server_side_async_execution_cancel","Test cancel."
"passed","Wed May 24 14:54:58 GMT 2023","Wed May 24 14:55:02 GMT 2023","3956","tests.integration.dbapi.sync","test_queries","","","","test_anyio_backend_import_issue[0]",""
"skipped","Wed May 24 14:54:54 GMT 2023","Wed May 24 14:54:54 GMT 2023","0","tests.integration.dbapi.async","test_auth_async","","","","test_credentials_invalidation","Auth raises authentication error on credentials invalidation"
"passed","Wed May 24 14:54:55 GMT 2023","Wed May 24 14:55:06 GMT 2023","11481","tests.integration.dbapi.async","test_queries_async","","","","test_insert","Insert and delete queries are handled properly."
"passed","Wed May 24 14:55:16 GMT 2023","Wed May 24 14:55:17 GMT 2023","102","tests.integration.utils","test_usage_tracker","","","","test_usage_detection[connect-sqlalchemy/engine/default.py-SQLAlchemy/1.0.1]",""
"broken","Wed May 24 14:54:58 GMT 2023","Wed May 24 14:54:58 GMT 2023","389","tests.integration.dbapi.sync","test_queries","","","","test_connect_no_engine","Connecting with engine name is handled properly."
"skipped","Wed May 24 14:54:55 GMT 2023","Wed May 24 14:54:55 GMT 2023","0","tests.integration.dbapi.async","test_queries_async","","","","test_long_query","AWS ALB TCP timeout set to 350; make sure we handle the keepalive correctly."
"passed","Wed May 24 14:54:57 GMT 2023","Wed May 24 14:54:57 GMT 2023","214","tests.integration.dbapi.sync","test_errors","","","","test_sql_error","Connection properly reacts to sql execution error."
"broken","Wed May 24 14:54:57 GMT 2023","Wed May 24 14:54:58 GMT 2023","455","tests.integration.dbapi.sync","test_queries","","","","test_select","Select handles all data types properly."
"passed","Wed May 24 14:54:54 GMT 2023","Wed May 24 14:54:54 GMT 2023","359","tests.integration.dbapi.async","test_errors_async","","","","test_invalid_account","Connection properly reacts to invalid account error."
"passed","Wed May 24 14:55:10 GMT 2023","Wed May 24 14:55:13 GMT 2023","3026","tests.integration.dbapi.sync","test_system_engine","","","","test_detach_engine",""
"passed","Wed May 24 14:55:18 GMT 2023","Wed May 24 14:55:22 GMT 2023","3990","tests.integration.dbapi.sync","test_queries","","","","test_anyio_backend_import_issue[4]",""
"passed","Wed May 24 14:54:56 GMT 2023","Wed May 24 14:54:57 GMT 2023","461","tests.integration.dbapi.sync","test_errors","","","","test_engine_stopped","Connection properly reacts to engine not running error."
"passed","Wed May 24 14:54:56 GMT 2023","Wed May 24 14:55:07 GMT 2023","11395","tests.integration.dbapi.async","test_queries_async","","","","test_multi_statement_query","Query parameters are handled properly"
"skipped","Wed May 24 14:54:55 GMT 2023","Wed May 24 14:54:55 GMT 2023","0","tests.integration.dbapi.async","test_queries_async","","","","test_server_side_async_execution_get_status","
    Test get_status(). Test for three ending conditions: Simply test to see
    that a StatusQuery object is returned. Queries are succeeding too quickly
    to be able to check for specific status states.
    "
"passed","Wed May 24 14:55:19 GMT 2023","Wed May 24 14:55:19 GMT 2023","270","tests.integration.dbapi.sync","test_system_engine","","","","test_query_errors[CREATE DIMENSION TABLE dummy(id INT)]",""
"passed","Wed May 24 14:55:16 GMT 2023","Wed May 24 14:55:16 GMT 2023","100","tests.integration.utils","test_usage_tracker","","","","test_usage_detection[create_connection-firebolt_cli/utils.py-FireboltCLI/1.0.0]",""
"passed","Wed May 24 14:55:17 GMT 2023","Wed May 24 14:55:17 GMT 2023","99","tests.integration.utils","test_usage_tracker","","","","test_usage_detection[establish_connection-destination_firebolt/destination.py-AirbyteDestination/]",""
"passed","Wed May 24 14:54:56 GMT 2023","Wed May 24 14:54:56 GMT 2023","255","tests.integration.dbapi.sync","test_errors","","","","test_engine_name_not_exists","Connection properly reacts to invalid engine name error."
"skipped","Wed May 24 14:55:11 GMT 2023","Wed May 24 14:55:11 GMT 2023","0","tests.integration.resource_manager","test_engine","","","","test_copy_engine",""
"passed","Wed May 24 14:55:09 GMT 2023","Wed May 24 14:55:10 GMT 2023","1071","tests.integration.dbapi.sync","test_system_engine","","","","test_show_databases",""
"passed","Wed May 24 14:55:17 GMT 2023","Wed May 24 14:55:17 GMT 2023","100","tests.integration.utils","test_usage_tracker","","","","test_usage_detection[open-dbt/adapters/firebolt/connections.py-DBT/1.0.3]",""
"failed","Wed May 24 14:54:58 GMT 2023","Wed May 24 14:55:01 GMT 2023","2652","tests.integration.dbapi.sync","test_queries","","","","test_drop_create","Create and drop table/index queries are handled properly."
"passed","Wed May 24 14:55:08 GMT 2023","Wed May 24 14:55:19 GMT 2023","11196","tests.integration.dbapi.sync","test_queries","","","","test_bytea_roundtrip","Inserted and than selected bytea value doesn't get corrupted."
"passed","Wed May 24 14:55:17 GMT 2023","Wed May 24 14:55:17 GMT 2023","98","tests.integration.utils","test_usage_tracker","","","","test_usage_detection[get_conn-firebolt_provider/hooks/firebolt.py-Airflow/1.0.2]",""
"skipped","Wed May 24 14:54:56 GMT 2023","Wed May 24 14:54:56 GMT 2023","0","tests.integration.dbapi.sync","test_errors","","","","test_database_not_exists","Connection properly reacts to invalid database error."
"passed","Wed May 24 14:55:17 GMT 2023","Wed May 24 14:55:17 GMT 2023","99","tests.integration.utils","test_usage_tracker","","","","test_usage_detection[establish_async_connection-source_firebolt/source.py-AirbyteSource/]",""
"passed","Wed May 24 14:54:56 GMT 2023","Wed May 24 14:54:56 GMT 2023","130","tests.integration.dbapi.sync","test_errors","","","","test_engine_url_not_exists","Connection properly reacts to invalid engine url error."
"passed","Wed May 24 14:55:21 GMT 2023","Wed May 24 14:55:22 GMT 2023","629","tests.integration.resource_manager","test_database","","","","test_database_get_default_engine","
    Checks that the default engine is either running or stopped engine
    "
"skipped","Wed May 24 14:54:54 GMT 2023","Wed May 24 14:54:54 GMT 2023","0","tests.integration.dbapi.async","test_errors_async","","","","test_database_not_exists","Connection properly reacts to invalid database error."
"passed","Wed May 24 14:54:54 GMT 2023","Wed May 24 14:54:54 GMT 2023","377","tests.integration.dbapi.async","test_errors_async","","","","test_engine_name_not_exists","Connection properly reacts to invalid engine name error."
"passed","Wed May 24 14:55:11 GMT 2023","Wed May 24 14:55:12 GMT 2023","771","tests.integration.resource_manager","test_engine","","","","test_databases_get_many",""
"broken","Wed May 24 14:54:55 GMT 2023","Wed May 24 14:54:56 GMT 2023","460","tests.integration.dbapi.async","test_queries_async","","","","test_connect_no_engine","Connecting with engine name is handled properly."
"passed","Wed May 24 14:54:58 GMT 2023","Wed May 24 14:54:58 GMT 2023","177","tests.integration.dbapi.sync","test_queries","","","","test_set_invalid_parameter",""
"skipped","Wed May 24 14:54:56 GMT 2023","Wed May 24 14:54:56 GMT 2023","0","tests.integration.dbapi.sync","test_auth","","","","test_credentials_invalidation[username_password_connection]","Auth raises Authentication Error on credentials invalidation"
"passed","Wed May 24 14:54:56 GMT 2023","Wed May 24 14:54:56 GMT 2023","220","tests.integration.dbapi.async","test_queries_async","","","","test_server_side_async_execution_query","Make an sql query and receive an id back."
"skipped","Wed May 24 14:55:11 GMT 2023","Wed May 24 14:55:11 GMT 2023","0","tests.integration.resource_manager","test_engine","","","","test_create_start_stop_engine",""
"passed","Wed May 24 14:54:56 GMT 2023","Wed May 24 14:54:56 GMT 2023","227","tests.integration.dbapi.async","test_queries_async","","","","test_set_invalid_parameter",""
"passed","Wed May 24 14:55:12 GMT 2023","Wed May 24 14:55:15 GMT 2023","2971","tests.integration.resource_manager","test_engine","","","","test_engine_update_single_parameter",""
"passed","Wed May 24 15:02:08 GMT 2023","Wed May 24 15:02:08 GMT 2023","107","tests.integration.dbapi.sync","test_system_engine","","","","test_select_one","SELECT statements are supported"
"skipped","Wed May 24 14:55:07 GMT 2023","Wed May 24 14:55:07 GMT 2023","0","tests.integration.dbapi.sync","test_queries","","","","test_server_side_async_execution_get_status","Test get_status()."
"skipped","Wed May 24 14:55:07 GMT 2023","Wed May 24 14:55:07 GMT 2023","0","tests.integration.dbapi.sync","test_auth","","","","test_credentials_invalidation[connection]","Auth raises Authentication Error on credentials invalidation"
"passed","Wed May 24 14:55:07 GMT 2023","Wed May 24 14:55:08 GMT 2023","220","tests.integration.dbapi.sync","test_errors","","","","test_invalid_account","Connection properly reacts to invalid account error."
"passed","Wed May 24 14:55:10 GMT 2023","Wed May 24 14:55:21 GMT 2023","11263","tests.integration.dbapi.sync","test_queries","","","","test_multi_statement_query","Query parameters are handled properly"
"passed","Wed May 24 14:55:01 GMT 2023","Wed May 24 14:55:12 GMT 2023","11175","tests.integration.dbapi.sync","test_queries","","","","test_insert","Insert and delete queries are handled properly."
"passed","Wed May 24 14:55:15 GMT 2023","Wed May 24 15:02:08 GMT 2023","413327","tests.integration.dbapi.sync","test_system_engine","","","","test_start_stop_engine",""
"passed","Wed May 24 14:55:07 GMT 2023","Wed May 24 14:55:07 GMT 2023","558","tests.integration.dbapi.sync","test_queries","","","","test_multi_thread_connection_sharing","
    Test to verify sharing the same connection between different
    threads works. With asyncio synching an async function this used
    to fail due to a different loop having exclusive rights to the
    Httpx client. Trio fixes this issue.
    "
