"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 22 14:33:17 GMT 2023","Mon May 22 14:33:21 GMT 2023","4055","tests.integration.dbapi.sync","test_system_engine","","","","test_detach_engine",""
"skipped","Mon May 22 14:33:11 GMT 2023","Mon May 22 14:33:11 GMT 2023","0","tests.integration.dbapi.sync","test_queries","","","","test_server_side_async_execution_get_status","Test get_status()."
"passed","Mon May 22 14:33:21 GMT 2023","Mon May 22 14:33:22 GMT 2023","953","tests.integration.resource_manager","test_engine","","","","test_engine_update_multiple_parameters",""
"passed","Mon May 22 14:33:19 GMT 2023","Mon May 22 14:33:19 GMT 2023","97","tests.integration.utils","test_usage_tracker","","","","test_usage_detection[establish_async_connection-destination_firebolt/destination.py-AirbyteDestination/]",""
"skipped","Mon May 22 14:33:08 GMT 2023","Mon May 22 14:33:08 GMT 2023","0","tests.integration.dbapi.sync","test_auth","","","","test_credentials_invalidation[connection]","Auth raises Authentication Error on credentials invalidation"
"passed","Mon May 22 14:33:19 GMT 2023","Mon May 22 14:33:19 GMT 2023","101","tests.integration.utils","test_usage_tracker","","","","test_usage_detection[connect-sqlalchemy/engine/default.py-SQLAlchemy/1.0.1]",""
"passed","Mon May 22 14:33:20 GMT 2023","Mon May 22 14:33:20 GMT 2023","98","tests.integration.utils","test_usage_tracker","","","","test_usage_detection[open-dbt/adapters/firebolt/connections.py-DBT/1.0.3]",""
"passed","Mon May 22 14:33:24 GMT 2023","Mon May 22 14:33:24 GMT 2023","136","tests.integration.dbapi.sync","test_system_engine","","","","test_query_errors[CREATE DIMENSION TABLE dummy(id INT)]",""
"passed","Mon May 22 14:32:55 GMT 2023","Mon May 22 14:33:08 GMT 2023","12696","tests.integration.dbapi.async","test_queries_async","","","","test_bytea_roundtrip","Inserted and than selected bytea value doesn't get corrupted."
"passed","Mon May 22 14:33:19 GMT 2023","Mon May 22 14:33:19 GMT 2023","98","tests.integration.utils","test_usage_tracker","","","","test_usage_detection[establish_connection-destination_firebolt/destination.py-AirbyteDestination/]",""
"passed","Mon May 22 14:33:11 GMT 2023","Mon May 22 14:33:11 GMT 2023","46","tests.integration.dbapi.sync","test_queries","","","","test_set_invalid_parameter",""
"skipped","Mon May 22 14:32:55 GMT 2023","Mon May 22 14:32:55 GMT 2023","0","tests.integration.dbapi.async","test_queries_async","","","","test_server_side_async_execution_get_status","
    Test get_status(). Test for three ending conditions: Simply test to see
    that a StatusQuery object is returned. Queries are succeeding too quickly
    to be able to check for specific status states.
    "
"passed","Mon May 22 14:39:10 GMT 2023","Mon May 22 14:39:10 GMT 2023","60","tests.integration.dbapi.sync","test_system_engine","","","","test_select_one","SELECT statements are supported"
"passed","Mon May 22 14:33:19 GMT 2023","Mon May 22 14:33:19 GMT 2023","475","tests.integration.resource_manager","test_engine","","","","test_databases_get_many",""
"passed","Mon May 22 14:32:56 GMT 2023","Mon May 22 14:32:56 GMT 2023","164","tests.integration.dbapi.sync","test_errors","","","","test_engine_url_not_exists","Connection properly reacts to invalid engine url error."
"skipped","Mon May 22 14:32:54 GMT 2023","Mon May 22 14:32:54 GMT 2023","0","tests.integration.dbapi.async","test_auth_async","","","","test_refresh_token","Auth refreshes token on expiration/invalidation"
"passed","Mon May 22 14:33:13 GMT 2023","Mon May 22 14:33:19 GMT 2023","5758","tests.integration.dbapi.sync","test_queries","","","","test_anyio_backend_import_issue[2]",""
