"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 22 19:19:45 GMT 2023","Mon May 22 19:19:45 GMT 2023","193","tests.integration.utils","test_usage_tracker","","","","test_usage_detection[create_connection-firebolt_cli/utils.py-FireboltCLI/1.0.0]",""
"passed","Mon May 22 19:19:45 GMT 2023","Mon May 22 19:19:45 GMT 2023","124","tests.integration.utils","test_usage_tracker","","","","test_usage_detection[establish_connection-source_firebolt/source.py-AirbyteSource/]",""
"passed","Mon May 22 19:19:26 GMT 2023","Mon May 22 19:19:44 GMT 2023","17996","tests.integration.dbapi.sync","test_queries","","","","test_insert","Insert and delete queries are handled properly."
"passed","Mon May 22 19:19:45 GMT 2023","Mon May 22 19:19:46 GMT 2023","113","tests.integration.utils","test_usage_tracker","","","","test_usage_detection[establish_connection-destination_firebolt/destination.py-AirbyteDestination/]",""
"passed","Mon May 22 19:19:45 GMT 2023","Mon May 22 19:19:45 GMT 2023","109","tests.integration.utils","test_usage_tracker","","","","test_usage_detection[establish_async_connection-source_firebolt/source.py-AirbyteSource/]",""
"skipped","Mon May 22 19:19:32 GMT 2023","Mon May 22 19:19:32 GMT 2023","0","tests.integration.dbapi.sync","test_auth","","","","test_credentials_invalidation[username_password_connection]","Auth raises Authentication Error on credentials invalidation"
"passed","Mon May 22 19:19:20 GMT 2023","Mon May 22 19:19:20 GMT 2023","368","tests.integration.dbapi.sync","test_errors","","","","test_invalid_account","Connection properly reacts to invalid account error."
"skipped","Mon May 22 19:19:16 GMT 2023","Mon May 22 19:19:16 GMT 2023","0","tests.integration.dbapi.async","test_errors_async","","","","test_database_not_exists","Connection properly reacts to invalid database error."
"skipped","Mon May 22 19:19:20 GMT 2023","Mon May 22 19:19:20 GMT 2023","0","tests.integration.dbapi.sync","test_errors","","","","test_database_not_exists","Connection properly reacts to invalid database error."
"passed","Mon May 22 19:19:18 GMT 2023","Mon May 22 19:19:32 GMT 2023","14028","tests.integration.dbapi.async","test_queries_async","","","","test_insert","Insert and delete queries are handled properly."
"skipped","Mon May 22 19:19:36 GMT 2023","Mon May 22 19:19:36 GMT 2023","0","tests.integration.dbapi.sync","test_queries","","","","test_server_side_async_execution_cancel","Test cancel()."
"passed","Mon May 22 19:19:40 GMT 2023","Mon May 22 19:19:45 GMT 2023","5348","tests.integration.dbapi.sync","test_queries","","","","test_anyio_backend_import_issue[3]",""
"passed","Mon May 22 19:19:40 GMT 2023","Mon May 22 19:19:46 GMT 2023","5531","tests.integration.dbapi.sync","test_queries","","","","test_anyio_backend_import_issue[1]",""
"passed","Mon May 22 19:19:40 GMT 2023","Mon May 22 19:19:41 GMT 2023","392","tests.integration.dbapi.sync","test_queries","","","","test_server_side_async_execution_query","Make an sql query and receive an id back."
"passed","Mon May 22 19:19:44 GMT 2023","Mon May 22 19:19:45 GMT 2023","446","tests.integration.dbapi.sync","test_queries","","","","test_set_invalid_parameter",""
"passed","Mon May 22 19:19:18 GMT 2023","Mon May 22 19:19:19 GMT 2023","1190","tests.integration.dbapi.async","test_queries_async","","","","test_connect_no_engine","Connecting with engine name is handled properly."
"failed","Mon May 22 19:19:17 GMT 2023","Mon May 22 19:19:20 GMT 2023","3360","tests.integration.dbapi.async","test_queries_async","","","","test_drop_create","Create and drop table/index queries are handled properly."
"passed","Mon May 22 19:19:19 GMT 2023","Mon May 22 19:19:20 GMT 2023","462","tests.integration.dbapi.sync","test_errors","","","","test_engine_name_not_exists","Connection properly reacts to invalid engine name error."
"passed","Mon May 22 19:19:18 GMT 2023","Mon May 22 19:19:19 GMT 2023","1122","tests.integration.dbapi.async","test_queries_async","","","","test_connect_engine_name","Connecting with engine name is handled properly."
"skipped","Mon May 22 19:19:18 GMT 2023","Mon May 22 19:19:18 GMT 2023","0","tests.integration.dbapi.async","test_queries_async","","","","test_server_side_async_execution_get_status","
    Test get_status(). Test for three ending conditions: Simply test to see
    that a StatusQuery object is returned. Queries are succeeding too quickly
    to be able to check for specific status states.
    "
"skipped","Mon May 22 19:19:18 GMT 2023","Mon May 22 19:19:18 GMT 2023","0","tests.integration.dbapi.async","test_queries_async","","","","test_long_query","AWS ALB TCP timeout set to 350; make sure we handle the keepalive correctly."
"skipped","Mon May 22 19:19:19 GMT 2023","Mon May 22 19:19:19 GMT 2023","0","tests.integration.dbapi.sync","test_auth","","","","test_credentials_invalidation[connection]","Auth raises Authentication Error on credentials invalidation"
"passed","Mon May 22 19:19:35 GMT 2023","Mon May 22 19:19:36 GMT 2023","1627","tests.integration.dbapi.sync","test_queries","","","","test_select","Select handles all data types properly."
"passed","Mon May 22 19:19:19 GMT 2023","Mon May 22 19:19:19 GMT 2023","315","tests.integration.dbapi.async","test_queries_async","","","","test_set_invalid_parameter",""
"passed","Mon May 22 19:19:16 GMT 2023","Mon May 22 19:19:17 GMT 2023","488","tests.integration.dbapi.async","test_errors_async","","","","test_invalid_account","Connection properly reacts to invalid account error."
"passed","Mon May 22 19:27:14 GMT 2023","Mon May 22 19:27:14 GMT 2023","209","tests.integration.dbapi.sync","test_system_engine","","","","test_select_one","SELECT statements are supported"
"passed","Mon May 22 19:19:49 GMT 2023","Mon May 22 19:19:52 GMT 2023","2703","tests.integration.resource_manager","test_engine","","","","test_engine_update_multiple_parameters",""
"skipped","Mon May 22 19:19:32 GMT 2023","Mon May 22 19:19:32 GMT 2023","0","tests.integration.dbapi.sync","test_auth","","","","test_refresh_token","Auth refreshes token on expiration/invalidation"
"passed","Mon May 22 19:19:55 GMT 2023","Mon May 22 19:19:57 GMT 2023","1293","tests.integration.dbapi.sync","test_system_engine","","","","test_show_databases",""
"passed","Mon May 22 19:19:32 GMT 2023","Mon May 22 19:19:40 GMT 2023","7569","tests.integration.dbapi.sync","test_queries","","","","test_anyio_backend_import_issue[2]",""
"passed","Mon May 22 19:19:46 GMT 2023","Mon May 22 19:19:46 GMT 2023","111","tests.integration.utils","test_usage_tracker","","","","test_usage_detection[get_conn-firebolt_provider/hooks/firebolt.py-Airflow/1.0.2]",""
"passed","Mon May 22 19:19:16 GMT 2023","Mon May 22 19:19:17 GMT 2023","860","tests.integration.dbapi.async","test_errors_async","","","","test_engine_url_not_exists","Connection properly reacts to invalid engine url error."
"passed","Mon May 22 19:19:19 GMT 2023","Mon May 22 19:19:19 GMT 2023","112","tests.integration.dbapi.sync","test_errors","","","","test_engine_url_not_exists","Connection properly reacts to invalid engine url error."
"skipped","Mon May 22 19:19:41 GMT 2023","Mon May 22 19:19:41 GMT 2023","0","tests.integration.resource_manager","test_engine","","","","test_create_start_stop_engine",""
"passed","Mon May 22 19:19:45 GMT 2023","Mon May 22 19:19:46 GMT 2023","1102","tests.integration.resource_manager","test_database","","","","test_database_get_default_engine","
    Checks that the default engine is either running or stopped engine
    "
"passed","Mon May 22 19:19:17 GMT 2023","Mon May 22 19:19:18 GMT 2023","1036","tests.integration.dbapi.async","test_queries_async","","","","test_select","Select handles all data types properly."
"passed","Mon May 22 19:19:21 GMT 2023","Mon May 22 19:19:21 GMT 2023","401","tests.integration.dbapi.sync","test_errors","","","","test_sql_error","Connection properly reacts to sql execution error."
