"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri May 26 15:07:42 GMT 2023","Fri May 26 15:07:42 GMT 2023","0","tests.integration.dbapi.async","test_auth_async","","","","test_credentials_invalidation","Auth raises authentication error on credentials invalidation"
"passed","Fri May 26 15:08:21 GMT 2023","Fri May 26 15:08:21 GMT 2023","275","tests.integration.dbapi.sync","test_system_engine","","","","test_query_errors[CREATE DIMENSION TABLE dummy(id INT)]",""
"passed","Fri May 26 15:07:44 GMT 2023","Fri May 26 15:07:47 GMT 2023","3402","tests.integration.dbapi.async","test_queries_async","","","","test_drop_create","Create and drop table/index queries are handled properly."
"passed","Fri May 26 15:07:45 GMT 2023","Fri May 26 15:07:45 GMT 2023","332","tests.integration.dbapi.sync","test_errors","","","","test_invalid_account","Connection properly reacts to invalid account error."
"passed","Fri May 26 15:07:42 GMT 2023","Fri May 26 15:07:43 GMT 2023","546","tests.integration.dbapi.async","test_errors_async","","","","test_engine_name_not_exists","Connection properly reacts to invalid engine name error."
"passed","Fri May 26 15:07:48 GMT 2023","Fri May 26 15:08:01 GMT 2023","13276","tests.integration.dbapi.sync","test_queries","","","","test_insert","Insert and delete queries are handled properly."
"skipped","Fri May 26 15:08:03 GMT 2023","Fri May 26 15:08:03 GMT 2023","0","tests.integration.resource_manager","test_engine","","","","test_create_start_stop_engine",""
"passed","Fri May 26 15:08:04 GMT 2023","Fri May 26 15:08:04 GMT 2023","137","tests.integration.utils","test_usage_tracker","","","","test_usage_detection[connect-sqlalchemy/engine/default.py-SQLAlchemy/1.0.1]",""
"passed","Fri May 26 15:08:02 GMT 2023","Fri May 26 15:08:03 GMT 2023","285","tests.integration.dbapi.sync","test_queries","","","","test_set_invalid_parameter",""
"passed","Fri May 26 15:08:05 GMT 2023","Fri May 26 15:08:05 GMT 2023","132","tests.integration.utils","test_usage_tracker","","","","test_usage_detection[get_conn-firebolt_provider/hooks/firebolt.py-Airflow/1.0.2]",""
"passed","Fri May 26 15:08:03 GMT 2023","Fri May 26 15:08:04 GMT 2023","908","tests.integration.resource_manager","test_engine","","","","test_databases_get_many",""
"passed","Fri May 26 15:08:02 GMT 2023","Fri May 26 15:08:16 GMT 2023","13494","tests.integration.dbapi.sync","test_queries","","","","test_parameterized_query","Query parameters are handled properly."
"passed","Fri May 26 15:07:43 GMT 2023","Fri May 26 15:07:44 GMT 2023","970","tests.integration.dbapi.async","test_queries_async","","","","test_connect_no_engine","Connecting with engine name is handled properly."
"passed","Fri May 26 15:07:58 GMT 2023","Fri May 26 15:08:04 GMT 2023","5708","tests.integration.dbapi.sync","test_queries","","","","test_anyio_backend_import_issue[1]",""
"passed","Fri May 26 15:07:42 GMT 2023","Fri May 26 15:07:43 GMT 2023","460","tests.integration.dbapi.async","test_errors_async","","","","test_invalid_account","Connection properly reacts to invalid account error."
"passed","Fri May 26 15:07:42 GMT 2023","Fri May 26 15:07:43 GMT 2023","787","tests.integration.dbapi.async","test_errors_async","","","","test_engine_url_not_exists","Connection properly reacts to invalid engine url error."
"passed","Fri May 26 15:07:43 GMT 2023","Fri May 26 15:07:44 GMT 2023","1074","tests.integration.dbapi.async","test_queries_async","","","","test_select","Select handles all data types properly."
"passed","Fri May 26 15:08:09 GMT 2023","Fri May 26 15:08:11 GMT 2023","2142","tests.integration.resource_manager","test_engine","","","","test_engine_update_multiple_parameters",""
"passed","Fri May 26 15:07:53 GMT 2023","Fri May 26 15:07:58 GMT 2023","5220","tests.integration.dbapi.sync","test_queries","","","","test_anyio_backend_import_issue[0]",""
"passed","Fri May 26 15:08:04 GMT 2023","Fri May 26 15:08:04 GMT 2023","150","tests.integration.utils","test_usage_tracker","","","","test_usage_detection[establish_connection-source_firebolt/source.py-AirbyteSource/]",""
"skipped","Fri May 26 15:07:47 GMT 2023","Fri May 26 15:07:47 GMT 2023","0","tests.integration.dbapi.sync","test_auth","","","","test_credentials_invalidation[connection]","Auth raises Authentication Error on credentials invalidation"
"passed","Fri May 26 15:08:21 GMT 2023","Fri May 26 15:17:41 GMT 2023","559827","tests.integration.dbapi.sync","test_system_engine","","","","test_start_stop_engine",""
"skipped","Fri May 26 15:07:59 GMT 2023","Fri May 26 15:07:59 GMT 2023","0","tests.integration.dbapi.sync","test_queries","","","","test_server_side_async_execution_cancel","Test cancel()."
"passed","Fri May 26 15:08:05 GMT 2023","Fri May 26 15:08:05 GMT 2023","128","tests.integration.utils","test_usage_tracker","","","","test_usage_detection[open-dbt/adapters/firebolt/connections.py-DBT/1.0.3]",""
"passed","Fri May 26 15:08:04 GMT 2023","Fri May 26 15:08:09 GMT 2023","5017","tests.integration.dbapi.sync","test_queries","","","","test_anyio_backend_import_issue[4]",""
"skipped","Fri May 26 15:07:43 GMT 2023","Fri May 26 15:07:43 GMT 2023","0","tests.integration.dbapi.async","test_queries_async","","","","test_long_query","AWS ALB TCP timeout set to 350; make sure we handle the keepalive correctly."
"passed","Fri May 26 15:08:10 GMT 2023","Fri May 26 15:08:15 GMT 2023","5204","tests.integration.dbapi.sync","test_queries","","","","test_anyio_backend_import_issue[2]",""
"passed","Fri May 26 15:07:45 GMT 2023","Fri May 26 15:07:46 GMT 2023","602","tests.integration.dbapi.sync","test_errors","","","","test_engine_stopped","Connection properly reacts to engine not running error."
"passed","Fri May 26 15:08:04 GMT 2023","Fri May 26 15:08:04 GMT 2023","186","tests.integration.utils","test_usage_tracker","","","","test_usage_detection[create_connection-firebolt_cli/utils.py-FireboltCLI/1.0.0]",""
"skipped","Fri May 26 15:07:43 GMT 2023","Fri May 26 15:07:43 GMT 2023","0","tests.integration.dbapi.async","test_queries_async","","","","test_server_side_async_execution_get_status","
    Test get_status(). Test for three ending conditions: Simply test to see
    that a StatusQuery object is returned. Queries are succeeding too quickly
    to be able to check for specific status states.
    "
"passed","Fri May 26 15:07:43 GMT 2023","Fri May 26 15:07:44 GMT 2023","745","tests.integration.dbapi.async","test_errors_async","","","","test_sql_error","Connection properly reacts to SQL execution error."
"passed","Fri May 26 15:07:45 GMT 2023","Fri May 26 15:07:58 GMT 2023","13094","tests.integration.dbapi.async","test_queries_async","","","","test_multi_statement_query","Query parameters are handled properly"
"passed","Fri May 26 15:07:49 GMT 2023","Fri May 26 15:07:53 GMT 2023","3670","tests.integration.dbapi.sync","test_queries","","","","test_drop_create","Create and drop table/index queries are handled properly."
"passed","Fri May 26 15:07:42 GMT 2023","Fri May 26 15:07:43 GMT 2023","1362","tests.integration.dbapi.async","test_errors_async","","","","test_engine_stopped","Connection properly reacts to invalid engine name error."
"passed","Fri May 26 15:08:01 GMT 2023","Fri May 26 15:08:21 GMT 2023","19473","tests.integration.dbapi.sync","test_queries","","","","test_bytea_roundtrip","Inserted and than selected bytea value doesn't get corrupted."
"skipped","Fri May 26 15:07:43 GMT 2023","Fri May 26 15:07:43 GMT 2023","0","tests.integration.dbapi.async","test_queries_async","","","","test_server_side_async_execution_cancel","Test cancel."
"passed","Fri May 26 15:07:45 GMT 2023","Fri May 26 15:07:45 GMT 2023","288","tests.integration.dbapi.async","test_queries_async","","","","test_server_side_async_execution_query","Make an sql query and receive an id back."
